segment_path,target_label,source,original_file,split,start_sec,end_sec,feature_path
data\segments\esc50\5-191131-A-40_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-191131-A-40.wav,test,0.0,2.0,data\features\esc50\5-191131-A-40_seg00.npy
data\segments\esc50\5-191131-A-40_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-191131-A-40.wav,test,1.0,3.0,data\features\esc50\5-191131-A-40_seg01.npy
data\segments\esc50\5-191131-A-40_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-191131-A-40.wav,test,2.0,4.0,data\features\esc50\5-191131-A-40_seg02.npy
data\segments\esc50\5-191131-A-40_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-191131-A-40.wav,test,3.0,5.0,data\features\esc50\5-191131-A-40_seg03.npy
data\segments\esc50\5-192191-A-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\5-192191-A-19.wav,test,0.0,2.0,data\features\esc50\5-192191-A-19_seg00.npy
data\segments\esc50\5-192191-A-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\5-192191-A-19.wav,test,1.0,3.0,data\features\esc50\5-192191-A-19_seg01.npy
data\segments\esc50\5-192191-A-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\5-192191-A-19.wav,test,2.0,4.0,data\features\esc50\5-192191-A-19_seg02.npy
data\segments\esc50\5-192191-A-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\5-192191-A-19.wav,test,3.0,5.0,data\features\esc50\5-192191-A-19_seg03.npy
data\segments\esc50\5-193339-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\5-193339-A-10.wav,test,0.0,2.0,data\features\esc50\5-193339-A-10_seg00.npy
data\segments\esc50\5-193339-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\5-193339-A-10.wav,test,1.0,3.0,data\features\esc50\5-193339-A-10_seg01.npy
data\segments\esc50\5-193339-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\5-193339-A-10.wav,test,2.0,4.0,data\features\esc50\5-193339-A-10_seg02.npy
data\segments\esc50\5-193339-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\5-193339-A-10.wav,test,3.0,5.0,data\features\esc50\5-193339-A-10_seg03.npy
data\segments\esc50\5-193473-A-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\5-193473-A-12.wav,test,0.0,2.0,data\features\esc50\5-193473-A-12_seg00.npy
data\segments\esc50\5-193473-A-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\5-193473-A-12.wav,test,1.0,3.0,data\features\esc50\5-193473-A-12_seg01.npy
data\segments\esc50\5-193473-A-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\5-193473-A-12.wav,test,2.0,4.0,data\features\esc50\5-193473-A-12_seg02.npy
data\segments\esc50\5-193473-A-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\5-193473-A-12.wav,test,3.0,5.0,data\features\esc50\5-193473-A-12_seg03.npy
data\segments\esc50\5-193473-B-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\5-193473-B-12.wav,test,0.0,2.0,data\features\esc50\5-193473-B-12_seg00.npy
data\segments\esc50\5-193473-B-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\5-193473-B-12.wav,test,1.0,3.0,data\features\esc50\5-193473-B-12_seg01.npy
data\segments\esc50\5-193473-B-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\5-193473-B-12.wav,test,2.0,4.0,data\features\esc50\5-193473-B-12_seg02.npy
data\segments\esc50\5-193473-B-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\5-193473-B-12.wav,test,3.0,5.0,data\features\esc50\5-193473-B-12_seg03.npy
data\segments\esc50\5-194892-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\5-194892-A-10.wav,test,0.0,2.0,data\features\esc50\5-194892-A-10_seg00.npy
data\segments\esc50\5-194892-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\5-194892-A-10.wav,test,1.0,3.0,data\features\esc50\5-194892-A-10_seg01.npy
data\segments\esc50\5-194892-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\5-194892-A-10.wav,test,2.0,4.0,data\features\esc50\5-194892-A-10_seg02.npy
data\segments\esc50\5-194892-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\5-194892-A-10.wav,test,3.0,5.0,data\features\esc50\5-194892-A-10_seg03.npy
data\segments\esc50\5-195557-A-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\5-195557-A-19.wav,test,0.0,2.0,data\features\esc50\5-195557-A-19_seg00.npy
data\segments\esc50\5-195557-A-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\5-195557-A-19.wav,test,1.0,3.0,data\features\esc50\5-195557-A-19_seg01.npy
data\segments\esc50\5-195557-A-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\5-195557-A-19.wav,test,2.0,4.0,data\features\esc50\5-195557-A-19_seg02.npy
data\segments\esc50\5-195557-A-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\5-195557-A-19.wav,test,3.0,5.0,data\features\esc50\5-195557-A-19_seg03.npy
data\segments\esc50\5-195710-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\5-195710-A-10.wav,test,0.0,2.0,data\features\esc50\5-195710-A-10_seg00.npy
data\segments\esc50\5-195710-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\5-195710-A-10.wav,test,1.0,3.0,data\features\esc50\5-195710-A-10_seg01.npy
data\segments\esc50\5-195710-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\5-195710-A-10.wav,test,2.0,4.0,data\features\esc50\5-195710-A-10_seg02.npy
data\segments\esc50\5-195710-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\5-195710-A-10.wav,test,3.0,5.0,data\features\esc50\5-195710-A-10_seg03.npy
data\segments\esc50\5-197118-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197118-A-45.wav,test,0.0,2.0,data\features\esc50\5-197118-A-45_seg00.npy
data\segments\esc50\5-197118-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197118-A-45.wav,test,1.0,3.0,data\features\esc50\5-197118-A-45_seg01.npy
data\segments\esc50\5-197118-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197118-A-45.wav,test,2.0,4.0,data\features\esc50\5-197118-A-45_seg02.npy
data\segments\esc50\5-197118-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197118-A-45.wav,test,3.0,5.0,data\features\esc50\5-197118-A-45_seg03.npy
data\segments\esc50\5-197121-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197121-A-45.wav,test,0.0,2.0,data\features\esc50\5-197121-A-45_seg00.npy
data\segments\esc50\5-197121-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197121-A-45.wav,test,1.0,3.0,data\features\esc50\5-197121-A-45_seg01.npy
data\segments\esc50\5-197121-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197121-A-45.wav,test,2.0,4.0,data\features\esc50\5-197121-A-45_seg02.npy
data\segments\esc50\5-197121-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197121-A-45.wav,test,3.0,5.0,data\features\esc50\5-197121-A-45_seg03.npy
data\segments\esc50\5-197121-B-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197121-B-45.wav,test,0.0,2.0,data\features\esc50\5-197121-B-45_seg00.npy
data\segments\esc50\5-197121-B-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197121-B-45.wav,test,1.0,3.0,data\features\esc50\5-197121-B-45_seg01.npy
data\segments\esc50\5-197121-B-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197121-B-45.wav,test,2.0,4.0,data\features\esc50\5-197121-B-45_seg02.npy
data\segments\esc50\5-197121-B-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-197121-B-45.wav,test,3.0,5.0,data\features\esc50\5-197121-B-45_seg03.npy
data\segments\esc50\5-198321-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\5-198321-A-10.wav,test,0.0,2.0,data\features\esc50\5-198321-A-10_seg00.npy
data\segments\esc50\5-198321-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\5-198321-A-10.wav,test,1.0,3.0,data\features\esc50\5-198321-A-10_seg01.npy
data\segments\esc50\5-198321-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\5-198321-A-10.wav,test,2.0,4.0,data\features\esc50\5-198321-A-10_seg02.npy
data\segments\esc50\5-198321-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\5-198321-A-10.wav,test,3.0,5.0,data\features\esc50\5-198321-A-10_seg03.npy
data\segments\esc50\5-198600-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-198600-A-45.wav,test,0.0,2.0,data\features\esc50\5-198600-A-45_seg00.npy
data\segments\esc50\5-198600-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-198600-A-45.wav,test,1.0,3.0,data\features\esc50\5-198600-A-45_seg01.npy
data\segments\esc50\5-198600-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-198600-A-45.wav,test,2.0,4.0,data\features\esc50\5-198600-A-45_seg02.npy
data\segments\esc50\5-198600-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-198600-A-45.wav,test,3.0,5.0,data\features\esc50\5-198600-A-45_seg03.npy
data\segments\esc50\5-199284-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-199284-A-45.wav,test,0.0,2.0,data\features\esc50\5-199284-A-45_seg00.npy
data\segments\esc50\5-199284-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-199284-A-45.wav,test,1.0,3.0,data\features\esc50\5-199284-A-45_seg01.npy
data\segments\esc50\5-199284-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-199284-A-45.wav,test,2.0,4.0,data\features\esc50\5-199284-A-45_seg02.npy
data\segments\esc50\5-199284-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-199284-A-45.wav,test,3.0,5.0,data\features\esc50\5-199284-A-45_seg03.npy
data\segments\esc50\5-199284-B-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-199284-B-45.wav,test,0.0,2.0,data\features\esc50\5-199284-B-45_seg00.npy
data\segments\esc50\5-199284-B-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-199284-B-45.wav,test,1.0,3.0,data\features\esc50\5-199284-B-45_seg01.npy
data\segments\esc50\5-199284-B-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-199284-B-45.wav,test,2.0,4.0,data\features\esc50\5-199284-B-45_seg02.npy
data\segments\esc50\5-199284-B-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-199284-B-45.wav,test,3.0,5.0,data\features\esc50\5-199284-B-45_seg03.npy
data\segments\esc50\5-202898-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\5-202898-A-10.wav,test,0.0,2.0,data\features\esc50\5-202898-A-10_seg00.npy
data\segments\esc50\5-202898-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\5-202898-A-10.wav,test,1.0,3.0,data\features\esc50\5-202898-A-10_seg01.npy
data\segments\esc50\5-202898-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\5-202898-A-10.wav,test,2.0,4.0,data\features\esc50\5-202898-A-10_seg02.npy
data\segments\esc50\5-202898-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\5-202898-A-10.wav,test,3.0,5.0,data\features\esc50\5-202898-A-10_seg03.npy
data\segments\esc50\5-203739-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\5-203739-A-10.wav,test,0.0,2.0,data\features\esc50\5-203739-A-10_seg00.npy
data\segments\esc50\5-203739-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\5-203739-A-10.wav,test,1.0,3.0,data\features\esc50\5-203739-A-10_seg01.npy
data\segments\esc50\5-203739-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\5-203739-A-10.wav,test,2.0,4.0,data\features\esc50\5-203739-A-10_seg02.npy
data\segments\esc50\5-203739-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\5-203739-A-10.wav,test,3.0,5.0,data\features\esc50\5-203739-A-10_seg03.npy
data\segments\esc50\5-205898-A-40_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-205898-A-40.wav,test,0.0,2.0,data\features\esc50\5-205898-A-40_seg00.npy
data\segments\esc50\5-205898-A-40_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-205898-A-40.wav,test,1.0,3.0,data\features\esc50\5-205898-A-40_seg01.npy
data\segments\esc50\5-205898-A-40_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-205898-A-40.wav,test,2.0,4.0,data\features\esc50\5-205898-A-40_seg02.npy
data\segments\esc50\5-205898-A-40_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-205898-A-40.wav,test,3.0,5.0,data\features\esc50\5-205898-A-40_seg03.npy
data\segments\esc50\5-213802-A-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\5-213802-A-12.wav,test,0.0,2.0,data\features\esc50\5-213802-A-12_seg00.npy
data\segments\esc50\5-213802-A-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\5-213802-A-12.wav,test,1.0,3.0,data\features\esc50\5-213802-A-12_seg01.npy
data\segments\esc50\5-213802-A-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\5-213802-A-12.wav,test,2.0,4.0,data\features\esc50\5-213802-A-12_seg02.npy
data\segments\esc50\5-213802-A-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\5-213802-A-12.wav,test,3.0,5.0,data\features\esc50\5-213802-A-12_seg03.npy
data\segments\esc50\5-215445-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215445-A-47.wav,test,0.0,2.0,data\features\esc50\5-215445-A-47_seg00.npy
data\segments\esc50\5-215445-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215445-A-47.wav,test,1.0,3.0,data\features\esc50\5-215445-A-47_seg01.npy
data\segments\esc50\5-215445-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215445-A-47.wav,test,2.0,4.0,data\features\esc50\5-215445-A-47_seg02.npy
data\segments\esc50\5-215445-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215445-A-47.wav,test,3.0,5.0,data\features\esc50\5-215445-A-47_seg03.npy
data\segments\esc50\5-215447-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215447-A-47.wav,test,0.0,2.0,data\features\esc50\5-215447-A-47_seg00.npy
data\segments\esc50\5-215447-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215447-A-47.wav,test,1.0,3.0,data\features\esc50\5-215447-A-47_seg01.npy
data\segments\esc50\5-215447-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215447-A-47.wav,test,2.0,4.0,data\features\esc50\5-215447-A-47_seg02.npy
data\segments\esc50\5-215447-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215447-A-47.wav,test,3.0,5.0,data\features\esc50\5-215447-A-47_seg03.npy
data\segments\esc50\5-215449-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215449-A-47.wav,test,0.0,2.0,data\features\esc50\5-215449-A-47_seg00.npy
data\segments\esc50\5-215449-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215449-A-47.wav,test,1.0,3.0,data\features\esc50\5-215449-A-47_seg01.npy
data\segments\esc50\5-215449-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215449-A-47.wav,test,2.0,4.0,data\features\esc50\5-215449-A-47_seg02.npy
data\segments\esc50\5-215449-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-215449-A-47.wav,test,3.0,5.0,data\features\esc50\5-215449-A-47_seg03.npy
data\segments\esc50\5-215658-A-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\5-215658-A-12.wav,test,0.0,2.0,data\features\esc50\5-215658-A-12_seg00.npy
data\segments\esc50\5-215658-A-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\5-215658-A-12.wav,test,1.0,3.0,data\features\esc50\5-215658-A-12_seg01.npy
data\segments\esc50\5-215658-A-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\5-215658-A-12.wav,test,2.0,4.0,data\features\esc50\5-215658-A-12_seg02.npy
data\segments\esc50\5-215658-A-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\5-215658-A-12.wav,test,3.0,5.0,data\features\esc50\5-215658-A-12_seg03.npy
data\segments\esc50\5-215658-B-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\5-215658-B-12.wav,test,0.0,2.0,data\features\esc50\5-215658-B-12_seg00.npy
data\segments\esc50\5-215658-B-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\5-215658-B-12.wav,test,1.0,3.0,data\features\esc50\5-215658-B-12_seg01.npy
data\segments\esc50\5-215658-B-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\5-215658-B-12.wav,test,2.0,4.0,data\features\esc50\5-215658-B-12_seg02.npy
data\segments\esc50\5-215658-B-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\5-215658-B-12.wav,test,3.0,5.0,data\features\esc50\5-215658-B-12_seg03.npy
data\segments\esc50\5-217186-A-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-A-16.wav,test,0.0,2.0,data\features\esc50\5-217186-A-16_seg00.npy
data\segments\esc50\5-217186-A-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-A-16.wav,test,1.0,3.0,data\features\esc50\5-217186-A-16_seg01.npy
data\segments\esc50\5-217186-A-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-A-16.wav,test,2.0,4.0,data\features\esc50\5-217186-A-16_seg02.npy
data\segments\esc50\5-217186-A-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-A-16.wav,test,3.0,5.0,data\features\esc50\5-217186-A-16_seg03.npy
data\segments\esc50\5-217186-B-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-B-16.wav,test,0.0,2.0,data\features\esc50\5-217186-B-16_seg00.npy
data\segments\esc50\5-217186-B-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-B-16.wav,test,1.0,3.0,data\features\esc50\5-217186-B-16_seg01.npy
data\segments\esc50\5-217186-B-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-B-16.wav,test,2.0,4.0,data\features\esc50\5-217186-B-16_seg02.npy
data\segments\esc50\5-217186-B-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-B-16.wav,test,3.0,5.0,data\features\esc50\5-217186-B-16_seg03.npy
data\segments\esc50\5-217186-C-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-C-16.wav,test,0.0,2.0,data\features\esc50\5-217186-C-16_seg00.npy
data\segments\esc50\5-217186-C-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-C-16.wav,test,1.0,3.0,data\features\esc50\5-217186-C-16_seg01.npy
data\segments\esc50\5-217186-C-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-C-16.wav,test,2.0,4.0,data\features\esc50\5-217186-C-16_seg02.npy
data\segments\esc50\5-217186-C-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-217186-C-16.wav,test,3.0,5.0,data\features\esc50\5-217186-C-16_seg03.npy
data\segments\esc50\5-220955-A-40_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-220955-A-40.wav,test,0.0,2.0,data\features\esc50\5-220955-A-40_seg00.npy
data\segments\esc50\5-220955-A-40_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-220955-A-40.wav,test,1.0,3.0,data\features\esc50\5-220955-A-40_seg01.npy
data\segments\esc50\5-220955-A-40_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-220955-A-40.wav,test,2.0,4.0,data\features\esc50\5-220955-A-40_seg02.npy
data\segments\esc50\5-220955-A-40_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-220955-A-40.wav,test,3.0,5.0,data\features\esc50\5-220955-A-40_seg03.npy
data\segments\esc50\5-235956-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-235956-A-47.wav,test,0.0,2.0,data\features\esc50\5-235956-A-47_seg00.npy
data\segments\esc50\5-235956-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-235956-A-47.wav,test,1.0,3.0,data\features\esc50\5-235956-A-47_seg01.npy
data\segments\esc50\5-235956-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-235956-A-47.wav,test,2.0,4.0,data\features\esc50\5-235956-A-47_seg02.npy
data\segments\esc50\5-235956-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-235956-A-47.wav,test,3.0,5.0,data\features\esc50\5-235956-A-47_seg03.npy
data\segments\esc50\5-251957-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251957-A-47.wav,test,0.0,2.0,data\features\esc50\5-251957-A-47_seg00.npy
data\segments\esc50\5-251957-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251957-A-47.wav,test,1.0,3.0,data\features\esc50\5-251957-A-47_seg01.npy
data\segments\esc50\5-251957-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251957-A-47.wav,test,2.0,4.0,data\features\esc50\5-251957-A-47_seg02.npy
data\segments\esc50\5-251957-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251957-A-47.wav,test,3.0,5.0,data\features\esc50\5-251957-A-47_seg03.npy
data\segments\esc50\5-251962-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251962-A-47.wav,test,0.0,2.0,data\features\esc50\5-251962-A-47_seg00.npy
data\segments\esc50\5-251962-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251962-A-47.wav,test,1.0,3.0,data\features\esc50\5-251962-A-47_seg01.npy
data\segments\esc50\5-251962-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251962-A-47.wav,test,2.0,4.0,data\features\esc50\5-251962-A-47_seg02.npy
data\segments\esc50\5-251962-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251962-A-47.wav,test,3.0,5.0,data\features\esc50\5-251962-A-47_seg03.npy
data\segments\esc50\5-251963-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251963-A-47.wav,test,0.0,2.0,data\features\esc50\5-251963-A-47_seg00.npy
data\segments\esc50\5-251963-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251963-A-47.wav,test,1.0,3.0,data\features\esc50\5-251963-A-47_seg01.npy
data\segments\esc50\5-251963-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251963-A-47.wav,test,2.0,4.0,data\features\esc50\5-251963-A-47_seg02.npy
data\segments\esc50\5-251963-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251963-A-47.wav,test,3.0,5.0,data\features\esc50\5-251963-A-47_seg03.npy
data\segments\esc50\5-251971-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251971-A-47.wav,test,0.0,2.0,data\features\esc50\5-251971-A-47_seg00.npy
data\segments\esc50\5-251971-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251971-A-47.wav,test,1.0,3.0,data\features\esc50\5-251971-A-47_seg01.npy
data\segments\esc50\5-251971-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\5-251971-A-47.wav,test,2.0,4.0,data\features\esc50\5-251971-A-47_seg02.npy
