path,label,source,duration_sec,split
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_16_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\181571.wav,Fire,FSD50K,9.2030625,train
X:\NEU\capstone\data\segments\fsd50k\400992.wav,Wind,FSD50K,10.716625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_58_seg7.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_21_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_06_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_32_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\136690.wav,Water,FSD50K,8.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_70_seg5.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_69_seg7.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\362131.wav,Water,FSD50K,28.2493125,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_25_seg3.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\153412.wav,Wind,FSD50K,1.6406875,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_28_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\25888.wav,Train,FSD50K,14.8636875,train
X:\NEU\capstone\data\segments\fsd50k\422741.wav,Fire,FSD50K,2.3895625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_44_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_08_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_09_seg0.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_52_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_21_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\85833.wav,Fire,FSD50K,8.0,train
X:\NEU\capstone\data\segments\fsd50k\327950.wav,Thunder,FSD50K,7.4884375,train
X:\NEU\capstone\data\segments\fsd50k\47529.wav,Train,FSD50K,21.01075,train
X:\NEU\capstone\data\segments\fsd50k\19000.wav,Train,FSD50K,29.65675,train
X:\NEU\capstone\data\segments\fsd50k\73316.wav,Thunder,FSD50K,22.047375,train
X:\NEU\capstone\data\segments\fsd50k\392137.wav,Wind,FSD50K,3.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_57_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\275598.wav,Water,FSD50K,12.379125,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_50_seg5.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_54_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_06_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_68_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_35_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_01_seg1.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_38_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\274406.wav,Water,FSD50K,13.421,val
X:\NEU\capstone\data\segments\fsd50k\151875.wav,Water,FSD50K,25.3894375,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_14_seg9.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_55_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_45_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\381664.wav,Fire,FSD50K,24.8248125,train
X:\NEU\capstone\data\segments\fsd50k\257055.wav,Fire,FSD50K,21.91675,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_05_seg6.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\402801.wav,Wind,FSD50K,12.2470625,train
X:\NEU\capstone\data\segments\fsd50k\238798.wav,Wind,FSD50K,4.41275,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_43_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_24_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_61_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_23_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_46_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_32_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_39_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_54_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_46_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\420315.wav,Wind,FSD50K,1.0711875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_12_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_28_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_29_seg3.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_07_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_45_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_03_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_72_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\422859.wav,Wind,FSD50K,11.3496875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_17_seg1.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_62_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\218067.wav,Fire,FSD50K,1.92,train
X:\NEU\capstone\data\segments\fsd50k\259316.wav,Thunder,FSD50K,17.76,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_50_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_44_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_51_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_04_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\156331.wav,Fire,FSD50K,3.3858125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_23_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\156334.wav,Fire,FSD50K,4.1641875,test
X:\NEU\capstone\data\segments\fsd50k\75646.wav,Wind,FSD50K,1.1841875,val
X:\NEU\capstone\data\segments\fsd50k\55019.wav,Thunder,FSD50K,22.5151875,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_36_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\17515.wav,Fire,FSD50K,11.35275,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_68_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\380153.wav,Water,FSD50K,27.489,train
X:\NEU\capstone\data\segments\fsd50k\78430.wav,Wind,FSD50K,29.7996875,train
X:\NEU\capstone\data\segments\fsd50k\407014.wav,Wind,FSD50K,9.71075,train
X:\NEU\capstone\data\segments\fsd50k\79253.wav,Wind,FSD50K,8.2410625,train
X:\NEU\capstone\data\segments\fsd50k\26128.wav,Aircraft,FSD50K,19.4133125,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_32_seg5.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_22_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\237402.wav,Fire,FSD50K,4.408,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_35_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_45_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\398810.wav,Fire,FSD50K,5.781375,train
X:\NEU\capstone\data\segments\fsd50k\184412.wav,Aircraft,FSD50K,6.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_32_seg7.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\325559.wav,Fire,FSD50K,7.0549375,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_40_seg9.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\199958.wav,Thunder,FSD50K,18.1115625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_57_seg5.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_39_seg4.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\125846.wav,Train,FSD50K,11.0759375,train
X:\NEU\capstone\data\segments\fsd50k\370362.wav,Fire,FSD50K,1.3496875,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_33_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_57_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_08_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\378643.wav,Fire,FSD50K,2.7236875,train
X:\NEU\capstone\data\segments\fsd50k\243965.wav,Thunder,FSD50K,3.285625,train
X:\NEU\capstone\data\segments\fsd50k\110735.wav,Train,FSD50K,23.10375,train
X:\NEU\capstone\data\segments\fsd50k\249508.wav,Thunder,FSD50K,12.37225,train
X:\NEU\capstone\data\segments\fsd50k\199950.wav,Thunder,FSD50K,18.4830625,train
X:\NEU\capstone\data\segments\fsd50k\53669.wav,Fire,FSD50K,9.84525,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_12_seg6.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\431473.wav,Aircraft,FSD50K,8.8304375,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_62_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\342637.wav,Fire,FSD50K,17.6286875,train
X:\NEU\capstone\data\segments\fsd50k\405460.wav,Water,FSD50K,12.4226875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_29_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_30_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_03_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_13_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\47524.wav,Train,FSD50K,28.6315,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_06_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_10_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\406767.wav,Water,FSD50K,0.6051875,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_20_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\19805.wav,Train,FSD50K,3.0663125,train
X:\NEU\capstone\data\segments\fsd50k\124128.wav,Thunder,FSD50K,28.88725,train
X:\NEU\capstone\data\segments\fsd50k\251974.wav,Aircraft,FSD50K,16.1828125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_54_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\276291.wav,Aircraft,FSD50K,20.582,train
X:\NEU\capstone\data\segments\fsd50k\407013.wav,Wind,FSD50K,14.325375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_59_seg7.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\68749.wav,Wind,FSD50K,7.8999375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_58_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\24519.wav,Train,FSD50K,6.8205625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_42_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_40_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_68_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_35_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\167034.wav,Water,FSD50K,26.3198125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_15_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\22937.wav,Thunder,FSD50K,16.0391875,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_09_seg1.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_25_seg2.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\421882.wav,Fire,FSD50K,10.41175,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_29_seg8.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_11_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_16_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\140036.wav,Train,FSD50K,4.16575,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_18_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\162408.wav,Aircraft,FSD50K,15.4981875,val
X:\NEU\capstone\data\segments\fsd50k\49164.wav,Fire,FSD50K,3.5,train
X:\NEU\capstone\data\segments\fsd50k\42973.wav,Wind,FSD50K,16.0219375,train
X:\NEU\capstone\data\segments\fsd50k\339450.wav,Fire,FSD50K,5.077625,train
X:\NEU\capstone\data\segments\fsd50k\273988.wav,Water,FSD50K,1.886375,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_39_seg2.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\324685.wav,Fire,FSD50K,0.360375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_70_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\240792.wav,Thunder,FSD50K,6.8679375,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_12_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_07_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_04_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_49_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\101676.wav,Water,FSD50K,13.4315,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_41_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\162415.wav,Wind,FSD50K,7.8143125,train
X:\NEU\capstone\data\segments\fsd50k\190074.wav,Fire,FSD50K,3.062875,train
X:\NEU\capstone\data\segments\fsd50k\404317.wav,Water,FSD50K,20.62325,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_02_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_17_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\378632.wav,Fire,FSD50K,5.454375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_56_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_33_seg6.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_72_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_55_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_51_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\57194.wav,Train,FSD50K,16.97375,train
